id;date;age;gender;failedinstructions;mmindexp;numgamesplayed;timelimit;codejar;entropy;jarname;numguesses;truncguesses;expguesses;efficiency;rttotal;gamesuccessproportion;truecode;guesses;feedback_smiley;feedback_neutral;rt;gamesuccess
emap045;2018-03-09T12:00:29.709Z;19;1;0;10;-99;-1;"[21;4;1;1;4;1]";1,617541691;MedLoEnt;4;4;4,8;0,8;106422;0,916666667;"[1;2;1]";"[[1;1;1];[2;1;1];[1;1;2];[1;2;1]]";"[2;1;1;3]";"[0;2;2;0]";"[18633;24042;28473;35274]";[1]
emap045;2018-03-09T12:00:29.709Z;19;1;0;10;-99;-1;"[27;1;1;1;1;1]";0,98806367;MinEnt;1;1;2,9;1,9;4641;0,944444444;"[1;1;1]";"[[1;1;1]]";[3];[0];[4641];[1]
emap045;2018-03-09T12:00:29.709Z;19;1;0;10;-99;-1;"[1;4;21;1;4;1]";1,617541691;MedLoEnt;3;3;4,8;1,8;32296;0,972222222;"[3;3;5]";"[[3;3;3];[2;3;3];[3;3;5]]";"[2;1;3]";"[0;1;0]";"[4872;9936;17488]";[1]
emap045;2018-03-09T12:00:29.709Z;19;1;0;10;-99;-1;"[6;5;5;5;6;5]";2,579434003;HiEnt;4;4;6,2;2,2;109314;1;"[4;1;2]";"[[2;3;5];[6;2;1];[1;4;2];[4;1;2]]";"[0;0;1;3]";"[1;2;2;0]";"[6481;15353;38056;49424]";[1]
emap067;2018-03-09T12:00:31.279Z;18;1;0;5;-99;-1;"[5;6;5;5;5;6]";2,579434003;HiEnt;6;6;6,2;0,2;1667390;0,041666667;"[6;6;3]";"[[1;1;1];[2;2;2];[3;3;3];[4;3;4];[3;5;5];[6;6;3]]";"[0;0;1;0;0;3]";"[0;0;0;1;1;0]";"[235178;256988;263181;286044;304763;321236]";[1]
emap067;2018-03-09T12:00:31.279Z;18;1;0;5;-99;-1;"[5;5;6;6;5;5]";2,579434003;HiEnt;4;4;6,2;2,2;388507;0,083333333;"[2;1;4]";"[[1;1;1];[1;2;2];[2;1;3];[2;1;4]]";"[1;0;2;3]";"[0;2;0;0]";"[82402;89704;103713;112688]";[1]
emap067;2018-03-09T12:00:31.279Z;18;1;0;5;-99;-1;"[1;5;15;1;5;5]";2,080241239;MedHiEnt;6;6;5,2;-0,8;241578;0,125;"[5;6;2]";"[[1;2;2];[2;2;2];[2;3;3];[5;2;5];[5;2;4];[5;6;2]]";"[1;1;0;1;1;3]";"[0;0;1;1;1;0]";"[8241;22475;29428;41195;55939;84300]";[1]
emap067;2018-03-09T12:00:31.279Z;18;1;0;5;-99;-1;"[4;1;21;4;1;1]";1,617541691;MedLoEnt;4;4;4,8;0,8;85759;0,166666667;"[1;3;4]";"[[1;1;1];[1;2;1];[1;3;3];[1;3;4]]";"[1;1;2;3]";"[0;0;0;0]";"[12199;18344;24208;31008]";[1]
emap067;2018-03-09T12:00:31.279Z;18;1;0;5;-99;-1;"[27;1;1;1;1;1]";0,98806367;MinEnt;1;1;2,9;1,9;32350;0,208333333;"[1;1;1]";"[[1;1;1]]";[3];[0];[32350];[1]
emap067;2018-03-09T12:00:31.279Z;18;1;0;5;-99;-1;"[1;1;1;4;21;4]";1,617541691;MedLoEnt;5;5;4,8;-0,2;224167;0,25;"[6;6;5]";"[[5;5;5];[5;6;6];[6;6;6];[6;5;6];[6;6;5]]";"[1;1;2;1;3]";"[0;2;0;2;0]";"[7648;18784;32087;69984;95664]";[1]
emap067;2018-03-09T12:00:31.279Z;18;1;0;5;-99;-1;"[5;5;6;5;5;6]";2,579434003;HiEnt;4;4;6,2;2,2;56704;0,291666667;"[2;3;4]";"[[1;1;1];[2;2;2];[2;3;3];[2;3;4]]";"[0;1;2;3]";"[0;0;0;0]";"[4841;8048;15416;28399]";[1]
emap067;2018-03-09T12:00:31.279Z;18;1;0;5;-99;-1;"[1;1;27;1;1;1]";0,98806367;MinEnt;1;1;2,9;1,9;5712;0,333333333;"[3;3;3]";"[[3;3;3]]";[3];[0];[5712];[1]
emap067;2018-03-09T12:00:31.279Z;18;1;0;5;-99;-1;"[1;27;1;1;1;1]";0,98806367;MinEnt;3;3;2,9;-0,1;30684;0,375;"[2;3;2]";"[[2;2;2];[2;2;1];[2;3;2]]";"[2;1;3]";"[0;1;0]";"[4041;8482;18161]";[1]
emap067;2018-03-09T12:00:31.279Z;18;1;0;5;-99;-1;"[5;5;6;5;5;6]";2,579434003;HiEnt;6;6;6,2;0,2;133711;0,416666667;"[6;3;1]";"[[1;1;1];[1;2;2];[3;1;3];[4;3;1];[5;3;1];[6;3;1]]";"[1;0;0;2;2;3]";"[0;1;2;0;0;0]";"[3481;8321;16393;28401;35217;41898]";[1]
emap067;2018-03-09T12:00:31.279Z;18;1;0;5;-99;-1;"[5;5;5;5;6;6]";2,579434003;HiEnt;6;6;6,2;0,2;105893;0,458333333;"[5;3;3]";"[[1;1;1];[2;2;2];[3;3;3];[3;3;4];[3;5;3];[5;3;3]]";"[0;0;2;1;1;3]";"[0;0;0;1;2;0]";"[4768;8010;11929;19441;26881;34864]";[1]
emap067;2018-03-09T12:00:31.279Z;18;1;0;5;-99;-1;"[1;1;1;27;1;1]";0,98806367;MinEnt;1;1;2,9;1,9;5735;0,5;"[4;4;4]";"[[4;4;4]]";[3];[0];[5735];[1]
emap067;2018-03-09T12:00:31.279Z;18;1;0;5;-99;-1;"[27;1;1;1;1;1]";0,98806367;MinEnt;6;6;2,9;-3,1;164951;0,541666667;"[6;2;5]";"[[1;1;1];[2;1;1];[1;1;3];[1;1;4];[1;1;5];[6;2;5]]";"[0;0;0;0;1;3]";"[0;1;0;0;0;0]";"[5665;11704;25712;33359;37824;50687]";[1]
emap067;2018-03-09T12:00:31.279Z;18;1;0;5;-99;-1;"[1;1;1;27;1;1]";0,98806367;MinEnt;6;6;2,9;-3,1;145517;0,583333333;"[4;6;4]";"[[4;4;4];[4;4;1];[4;2;4];[4;3;4];[4;5;4];[4;6;4]]";"[2;1;2;2;2;3]";"[0;1;0;0;0;0]";"[7332;13227;19844;27587;33764;43763]";[1]
emap067;2018-03-09T12:00:31.279Z;18;1;0;5;-99;-1;"[1;1;27;1;1;1]";0,98806367;MinEnt;5;5;2,9;-2,1;116025;0,625;"[3;5;3]";"[[3;3;3];[3;1;3];[3;2;3];[3;4;3];[3;5;3]]";"[2;2;2;2;3]";"[0;0;0;0;0]";"[11824;15897;20933;30174;37197]";[1]
emap067;2018-03-09T12:00:31.279Z;18;1;0;5;-99;-1;"[1;27;1;1;1;1]";0,98806367;MinEnt;1;1;2,9;1,9;16584;0,666666667;"[2;2;2]";"[[2;2;2]]";[3];[0];[16584];[1]
emap067;2018-03-09T12:00:31.279Z;18;1;0;5;-99;-1;"[5;5;5;6;6;5]";2,579434003;HiEnt;7;7;6,2;-0,8;144729;0,708333333;"[5;4;5]";"[[1;1;1];[2;2;2];[3;3;3];[4;4;4];[4;5;5];[5;5;4];[5;4;5]]";"[0;0;0;1;1;1;3]";"[0;0;0;0;2;2;0]";"[3849;6682;11106;16097;22233;33434;51328]";[1]
emap067;2018-03-09T12:00:31.279Z;18;1;0;5;-99;-1;"[1;27;1;1;1;1]";0,98806367;MinEnt;1;1;2,9;1,9;3704;0,75;"[2;2;2]";"[[2;2;2]]";[3];[0];[3704];[1]
emap067;2018-03-09T12:00:31.279Z;18;1;0;5;-99;-1;"[5;5;1;1;15;5]";2,080241239;MedHiEnt;4;4;5,2;1,2;134045;0,791666667;"[5;5;1]";"[[1;1;1];[1;2;2];[5;1;5];[5;5;1]]";"[1;0;1;3]";"[0;1;2;0]";"[20783;23702;36484;53076]";[1]
emap067;2018-03-09T12:00:31.279Z;18;1;0;5;-99;-1;"[15;5;5;1;5;1]";2,080241239;MedHiEnt;5;5;5,2;0,2;60892;0,833333333;"[1;1;5]";"[[1;1;1];[1;1;2];[1;1;3];[1;1;4];[1;1;5]]";"[2;2;2;2;3]";"[0;0;0;0;0]";"[3273;6232;13569;16993;20825]";[1]
emap067;2018-03-09T12:00:31.279Z;18;1;0;5;-99;-1;"[5;6;6;5;5;5]";2,579434003;HiEnt;5;5;6,2;1,2;67314;0,875;"[5;3;5]";"[[1;1;1];[2;2;2];[3;3;3];[4;3;4];[5;3;5]]";"[0;0;1;1;3]";"[0;0;0;0;0]";"[3337;7295;11206;17758;27718]";[1]
emap067;2018-03-09T12:00:31.279Z;18;1;0;5;-99;-1;"[6;5;5;5;6;5]";2,579434003;HiEnt;7;7;6,2;-0,8;167847;0,916666667;"[5;6;2]";"[[1;1;1];[2;2;2];[3;3;2];[4;4;2];[5;5;2];[6;5;2];[5;6;2]]";"[0;1;1;1;2;1;3]";"[0;0;0;0;0;2;0]";"[3360;6472;18161;23952;30078;39580;46244]";[1]
emap067;2018-03-09T12:00:31.279Z;18;1;0;5;-99;-1;"[5;5;6;6;5;5]";2,579434003;HiEnt;5;5;6,2;1,2;73473;0,958333333;"[5;3;1]";"[[1;1;1];[1;2;2];[3;1;3];[4;3;1];[5;3;1]]";"[1;0;0;2;3]";"[0;1;2;0;0]";"[3376;6752;12776;22560;28009]";[1]
emap067;2018-03-09T12:00:31.279Z;18;1;0;5;-99;-1;"[5;5;5;6;5;6]";2,579434003;HiEnt;5;5;6,2;1,2;84202;1;"[2;1;5]";"[[1;1;1];[1;2;2];[2;1;3];[2;1;4];[2;1;5]]";"[1;0;2;2;3]";"[0;2;0;0;0]";"[3056;6288;16232;26254;32372]";[1]
emap049;2018-03-09T12:00:31.876Z;19;1;0;1;-99;-1;"[4;1;4;21;1;1]";1,617541691;MedLoEnt;7;7;4,8;-2,2;1702186;0,047619048;"[4;6;4]";"[[1;2;5];[3;6;5];[3;1;5];[4;6;3];[4;6;1];[4;6;2];[4;6;4]]";"[0;1;0;2;2;2;3]";"[0;0;0;0;0;0;0]";"[178017;207335;225870;246988;269846;280733;293397]";[1]
emap049;2018-03-09T12:00:31.876Z;19;1;0;1;-99;-1;"[5;5;5;1;15;1]";2,080241239;MedHiEnt;6;6;5,2;-0,8;313884;0,095238095;"[5;1;5]";"[[1;2;3];[1;2;4];[1;4;4];[5;1;6];[5;1;2];[5;1;5]]";"[0;0;0;2;2;3]";"[1;1;1;0;0;0]";"[12632;33520;40744;60759;72103;94126]";[1]
emap049;2018-03-09T12:00:31.876Z;19;1;0;1;-99;-1;"[1;15;5;5;1;5]";2,080241239;MedHiEnt;5;5;5,2;0,2;185146;0,142857143;"[2;2;2]";"[[1;6;3];[2;4;5];[2;3;1];[2;4;2];[2;2;2]]";"[0;1;1;2;3]";"[0;0;0;0;0]";"[14848;26359;39176;47720;57043]";[1]
emap049;2018-03-09T12:00:31.876Z;19;1;0;1;-99;-1;"[21;1;1;1;4;4]";1,617541691;MedLoEnt;1;1;4,8;3,8;9105;0,19047619;"[1;1;1]";"[[1;1;1]]";[3];[0];[9105];[1]
emap049;2018-03-09T12:00:31.876Z;19;1;0;1;-99;-1;"[5;5;5;6;5;6]";2,579434003;HiEnt;1;1;6,2;5,2;5552;0,238095238;"[1;1;1]";"[[1;1;1]]";[3];[0];[5552];[1]
emap049;2018-03-09T12:00:31.876Z;19;1;0;1;-99;-1;"[1;1;5;5;5;15]";2,080241239;MedHiEnt;6;6;5,2;-0,8;170277;0,285714286;"[6;6;5]";"[[1;1;1];[2;3;4];[5;2;3];[4;5;4];[2;1;5];[6;6;5]]";"[0;0;0;0;1;3]";"[0;0;1;1;0;0]";"[3472;14079;22440;35071;41556;53659]";[1]
emap049;2018-03-09T12:00:31.876Z;19;1;0;1;-99;-1;"[5;5;1;15;5;1]";2,080241239;MedHiEnt;3;3;5,2;2,2;55193;0,333333333;"[4;2;4]";"[[2;2;2];[2;4;3];[4;2;4]]";"[1;0;3]";"[0;2;0]";"[10049;16904;28240]";[1]
emap049;2018-03-09T12:00:31.876Z;19;1;0;1;-99;-1;"[1;1;27;1;1;1]";0,98806367;MinEnt;1;1;2,9;1,9;6040;0,380952381;"[3;3;3]";"[[3;3;3]]";[3];[0];[6040];[1]
emap049;2018-03-09T12:00:31.876Z;19;1;0;1;-99;-1;"[1;1;1;1;27;1]";0,98806367;MinEnt;1;1;2,9;1,9;7887;0,428571429;"[5;5;5]";"[[5;5;5]]";[3];[0];[7887];[1]
emap049;2018-03-09T12:00:31.876Z;19;1;0;1;-99;-1;"[5;5;1;1;15;5]";2,080241239;MedHiEnt;2;2;5,2;3,2;31842;0,476190476;"[5;1;5]";"[[5;5;6];[5;1;5]]";"[1;3]";"[1;0]";"[10769;21073]";[1]
emap049;2018-03-09T12:00:31.876Z;19;1;0;1;-99;-1;"[5;6;5;5;5;6]";2,579434003;HiEnt;12;12;6,2;-5,8;832779;0,523809524;"[3;6;6]";"[[1;6;3];[1;2;2];[1;6;1];[1;6;2];[1;2;2];[3;6;2];[3;6;3];[3;6;4];[3;6;5];[3;6;2];[3;6;3];[3;6;6]]";"[1;0;1;1;0;2;2;2;2;2;2;3]";"[1;0;0;0;0;0;0;0;0;0;0;0]";"[9176;14753;25334;35928;55648;64807;72791;81791;98322;111611;122921;139697]";[1]
emap049;2018-03-09T12:00:31.876Z;19;1;0;1;-99;-1;"[6;5;5;5;6;5]";2,579434003;HiEnt;5;5;6,2;1,2;170208;0,571428571;"[1;5;4]";"[[1;4;6];[1;1;4];[1;3;4];[1;1;4];[1;5;4]]";"[1;2;2;2;3]";"[1;0;0;0;0]";"[11088;20728;35017;45688;57687]";[1]
emap049;2018-03-09T12:00:31.876Z;19;1;0;1;-99;-1;"[6;5;5;6;5;5]";2,579434003;HiEnt;7;7;6,2;-0,8;330437;0,619047619;"[4;1;5]";"[[4;6;1];[4;1;6];[4;2;6];[4;1;2];[4;1;4];[4;1;3];[4;1;5]]";"[1;2;1;2;2;2;3]";"[1;0;0;0;0;0;0]";"[12111;23267;36761;45682;57738;67441;87437]";[1]
emap049;2018-03-09T12:00:31.876Z;19;1;0;1;-99;-1;"[5;5;5;6;5;6]";2,579434003;HiEnt;4;4;6,2;2,2;93363;0,666666667;"[1;1;1]";"[[6;2;3];[1;4;5];[1;2;2];[1;1;1]]";"[0;1;1;3]";"[0;0;0;0]";"[11033;22145;27417;32768]";[1]
emap049;2018-03-09T12:00:31.876Z;19;1;0;1;-99;-1;"[5;5;1;1;5;15]";2,080241239;MedHiEnt;6;6;5,2;-0,8;225387;0,714285714;"[6;5;6]";"[[6;6;6];[6;6;1];[6;1;6];[6;2;6];[6;3;6];[6;5;6]]";"[2;1;2;2;2;3]";"[0;1;0;0;0;0]";"[13160;22877;32012;41380;51963;63995]";[1]
emap049;2018-03-09T12:00:31.876Z;19;1;0;1;-99;-1;"[6;5;5;5;5;6]";2,579434003;HiEnt;7;7;6,2;-0,8;230535;0,761904762;"[5;2;5]";"[[1;4;6];[1;1;1];[3;3;4];[5;4;2];[5;2;2];[5;2;3];[5;2;5]]";"[0;0;0;1;2;2;3]";"[0;0;0;1;0;0;0]";"[10325;19173;23837;30707;37173;46469;62851]";[1]
emap049;2018-03-09T12:00:31.876Z;19;1;0;1;-99;-1;"[1;1;15;5;5;5]";2,080241239;MedHiEnt;1;1;5,2;4,2;24518;0,80952381;"[3;3;3]";"[[3;3;3]]";[3];[0];[24518];[1]
emap049;2018-03-09T12:00:31.876Z;19;1;0;1;-99;-1;"[5;5;5;6;5;6]";2,579434003;HiEnt;6;6;6,2;0,2;216864;0,857142857;"[6;2;4]";"[[6;2;3];[6;2;1];[6;2;2];[6;2;6];[6;2;3];[6;2;4]]";"[2;2;2;2;2;3]";"[0;0;0;0;0;0]";"[8969;15111;26632;40463;56073;69616]";[1]
emap049;2018-03-09T12:00:31.876Z;19;1;0;1;-99;-1;"[6;5;5;5;5;6]";2,579434003;HiEnt;9;9;6,2;-2,8;586323;0,904761905;"[3;6;2]";"[[6;6;6];[6;1;1];[1;6;1];[3;6;4];[3;6;1];[3;6;3];[3;6;4];[3;6;5];[3;6;2]]";"[1;0;1;2;2;2;2;2;3]";"[0;1;0;0;0;0;0;0;0]";"[34989;40519;45974;52990;61926;72334;81422;91597;104572]";[1]
emap049;2018-03-09T12:00:31.876Z;19;1;0;1;-99;-1;"[5;5;5;1;1;15]";2,080241239;MedHiEnt;3;3;5,2;2,2;358669;0,952380952;"[6;1;6]";"[[6;6;6];[6;3;6];[6;1;6]]";"[2;2;3]";"[0;0;0]";"[111159;120079;127431]";[1]
emap049;2018-03-09T12:00:31.876Z;19;1;0;1;-99;-1;"[4;21;1;1;1;4]";1,617541691;MedLoEnt;3;3;4,8;1,8;91430;1;"[2;6;2]";"[[2;2;2];[2;1;2];[2;6;2]]";"[2;2;3]";"[0;0;0]";"[22583;28696;40151]";[1]
emap078;2018-03-09T12:00:35.287Z;19;2;0;100;-99;-1;"[5;5;6;6;5;5]";2,579434003;HiEnt;2;2;6,2;4,2;602525;0,03125;"[4;1;5]";"[[1;2;3];[4;1;5]]";"[0;3]";"[1;0]";"[295228;307297]";[1]
emap078;2018-03-09T12:00:35.287Z;19;2;0;100;-99;-1;"[1;15;5;5;5;1]";2,080241239;MedHiEnt;4;4;5,2;1,2;127985;0,0625;"[2;1;5]";"[[2;2;3];[2;4;5];[2;4;6];[2;1;5]]";"[1;2;1;3]";"[0;0;0;0]";"[14625;25585;38727;49048]";[1]
emap078;2018-03-09T12:00:35.287Z;19;2;0;100;-99;-1;"[5;6;5;6;5;5]";2,579434003;HiEnt;5;5;6,2;1,2;180894;0,09375;"[1;5;5]";"[[1;2;4];[1;3;5];[1;3;6];[1;1;5];[1;5;5]]";"[1;2;1;2;3]";"[0;0;0;0;0]";"[9224;18425;24658;50093;78494]";[1]
emap078;2018-03-09T12:00:35.287Z;19;2;0;100;-99;-1;"[15;5;1;1;5;5]";2,080241239;MedHiEnt;1;1;5,2;4,2;7441;0,125;"[1;1;1]";"[[1;1;1]]";[3];[0];[7441];[1]
emap078;2018-03-09T12:00:35.287Z;19;2;0;100;-99;-1;"[6;5;6;5;5;5]";2,579434003;HiEnt;6;6;6,2;0,2;323032;0,15625;"[4;6;4]";"[[1;1;2];[3;4;5];[5;6;6];[5;5;6];[3;6;3];[4;6;4]]";"[0;0;1;0;1;3]";"[0;1;0;1;0;0]";"[13496;21073;44392;58897;84459;100715]";[1]
emap078;2018-03-09T12:00:35.287Z;19;2;0;100;-99;-1;"[5;5;6;5;5;6]";2,579434003;HiEnt;4;4;6,2;2,2;145022;0,1875;"[6;6;4]";"[[1;2;3];[4;5;6];[5;4;4];[6;6;4]]";"[0;0;1;3]";"[0;2;0;0]";"[17521;26833;36466;64202]";[1]
emap078;2018-03-09T12:00:35.287Z;19;2;0;100;-99;-1;"[5;5;1;5;1;15]";2,080241239;MedHiEnt;4;4;5,2;1,2;95235;0,21875;"[5;6;6]";"[[6;6;6];[6;6;1];[6;2;6];[5;6;6]]";"[2;1;1;3]";"[0;1;1;0]";"[7745;14614;26070;46806]";[1]
emap078;2018-03-09T12:00:35.287Z;19;2;0;100;-99;-1;"[1;1;1;1;1;27]";0,98806367;MinEnt;1;1;2,9;1,9;8153;0,25;"[6;6;6]";"[[6;6;6]]";[3];[0];[8153];[1]
emap078;2018-03-09T12:00:35.287Z;19;2;0;100;-99;-1;"[6;6;5;5;5;5]";2,579434003;HiEnt;4;4;6,2;2,2;126262;0,28125;"[6;6;5]";"[[1;2;3];[4;5;6];[5;4;4];[6;6;5]]";"[0;0;0;3]";"[0;2;1;0]";"[7013;22301;39486;57462]";[1]
emap078;2018-03-09T12:00:35.287Z;19;2;0;100;-99;-1;"[4;1;1;4;1;21]";1,617541691;MedLoEnt;1;1;4,8;3,8;8019;0,3125;"[6;6;1]";"[[6;6;1]]";[3];[0];[8019];[1]
emap078;2018-03-09T12:00:35.287Z;19;2;0;100;-99;-1;"[1;1;1;27;1;1]";0,98806367;MinEnt;1;1;2,9;1,9;11457;0,34375;"[4;4;4]";"[[4;4;4]]";[3];[0];[11457];[1]
emap078;2018-03-09T12:00:35.287Z;19;2;0;100;-99;-1;"[15;1;5;5;5;1]";2,080241239;MedHiEnt;3;3;5,2;2,2;75619;0,375;"[1;1;5]";"[[1;1;3];[1;1;4];[1;1;5]]";"[2;2;3]";"[0;0;0]";"[15353;27033;33233]";[1]
emap078;2018-03-09T12:00:35.287Z;19;2;0;100;-99;-1;"[1;1;27;1;1;1]";0,98806367;MinEnt;1;1;2,9;1,9;6777;0,40625;"[3;3;3]";"[[3;3;3]]";[3];[0];[6777];[1]
emap078;2018-03-09T12:00:35.287Z;19;2;0;100;-99;-1;"[1;27;1;1;1;1]";0,98806367;MinEnt;1;1;2,9;1,9;4321;0,4375;"[2;2;2]";"[[2;2;2]]";[3];[0];[4321];[1]
emap078;2018-03-09T12:00:35.287Z;19;2;0;100;-99;-1;"[5;15;1;5;5;1]";2,080241239;MedHiEnt;3;3;5,2;2,2;48358;0,46875;"[4;5;2]";"[[2;1;2];[2;4;5];[4;5;2]]";"[1;0;3]";"[0;3;0]";"[7202;15866;25290]";[1]
emap078;2018-03-09T12:00:35.287Z;19;2;0;100;-99;-1;"[6;5;5;6;5;5]";2,579434003;HiEnt;6;6;6,2;0,2;197142;0,5;"[4;1;4]";"[[1;2;3];[1;4;6];[1;4;5];[1;6;5];[1;4;4];[4;1;4]]";"[0;0;0;0;1;3]";"[1;2;2;1;2;0]";"[6976;14617;28843;37083;48908;60715]";[1]
emap078;2018-03-09T12:00:35.287Z;19;2;0;100;-99;-1;"[1;5;5;15;5;1]";2,080241239;MedHiEnt;3;3;5,2;2,2;58367;0,53125;"[4;5;4]";"[[2;4;4];[4;3;4];[4;5;4]]";"[1;2;3]";"[1;0;0]";"[6984;21425;29958]";[1]
emap078;2018-03-09T12:00:35.287Z;19;2;0;100;-99;-1;"[4;1;1;21;4;1]";1,617541691;MedLoEnt;4;4;4,8;0,8;74717;0,5625;"[1;4;4]";"[[4;4;4];[4;4;1];[4;1;4];[1;4;4]]";"[2;1;1;3]";"[0;2;2;0]";"[8577;15145;21945;29050]";[1]
emap078;2018-03-09T12:00:35.287Z;19;2;0;100;-99;-1;"[6;5;5;5;6;5]";2,579434003;HiEnt;4;4;6,2;2,2;68054;0,59375;"[4;5;4]";"[[1;2;3];[4;5;6];[4;5;5];[4;5;4]]";"[0;2;2;3]";"[0;0;0;0]";"[6208;13385;21025;27436]";[1]
emap078;2018-03-09T12:00:35.287Z;19;2;0;100;-99;-1;"[4;4;1;21;1;1]";1,617541691;MedLoEnt;7;7;4,8;-2,2;335363;0,625;"[3;4;2]";"[[4;4;4];[4;1;2];[4;1;5];[5;1;4];[3;4;6];[2;4;3];[3;4;2]]";"[1;1;0;0;2;1;3]";"[0;1;1;1;0;2;0]";"[8153;13586;23210;46298;62244;86828;95044]";[1]
emap078;2018-03-09T12:00:35.287Z;19;2;0;100;-99;-1;"[1;27;1;1;1;1]";0,98806367;MinEnt;6;6;2,9;-3,1;92690;0,65625;"[2;2;6]";"[[2;2;2];[2;2;1];[2;2;3];[2;2;4];[2;2;5];[2;2;6]]";"[2;2;2;2;2;3]";"[0;0;0;0;0;0]";"[5073;8849;13882;17482;21442;25962]";[1]
emap078;2018-03-09T12:00:35.287Z;19;2;0;100;-99;-1;"[27;1;1;1;1;1]";0,98806367;MinEnt;1;1;2,9;1,9;3681;0,6875;"[1;1;1]";"[[1;1;1]]";[3];[0];[3681];[1]
emap078;2018-03-09T12:00:35.287Z;19;2;0;100;-99;-1;"[5;5;15;1;1;5]";2,080241239;MedHiEnt;3;3;5,2;2,2;59715;0,71875;"[6;3;2]";"[[1;3;3];[2;3;6];[6;3;2]]";"[1;1;3]";"[0;2;0]";"[5937;23297;30481]";[1]
emap078;2018-03-09T12:00:35.287Z;19;2;0;100;-99;-1;"[1;27;1;1;1;1]";0,98806367;MinEnt;1;1;2,9;1,9;22049;0,75;"[2;2;2]";"[[2;2;2]]";[3];[0];[22049];[1]
emap078;2018-03-09T12:00:35.287Z;19;2;0;100;-99;-1;"[1;4;21;4;1;1]";1,617541691;MedLoEnt;2;2;4,8;2,8;18521;0,78125;"[3;1;4]";"[[3;3;2];[3;1;4]]";"[1;3]";"[0;0]";"[5616;12905]";[1]
emap078;2018-03-09T12:00:35.287Z;19;2;0;100;-99;-1;"[1;1;1;27;1;1]";0,98806367;MinEnt;1;1;2,9;1,9;6030;0,8125;"[4;4;4]";"[[4;4;4]]";[3];[0];[6030];[1]
emap078;2018-03-09T12:00:35.287Z;19;2;0;100;-99;-1;"[1;1;4;21;1;4]";1,617541691;MedLoEnt;3;3;4,8;1,8;43213;0,84375;"[4;3;4]";"[[3;4;4];[4;4;3];[4;3;4]]";"[1;1;3]";"[2;2;0]";"[7617;14362;21234]";[1]
emap078;2018-03-09T12:00:35.287Z;19;2;0;100;-99;-1;"[1;1;5;15;5;5]";2,080241239;MedHiEnt;7;7;5,2;-1,8;257946;0,875;"[6;6;3]";"[[3;4;4];[3;5;6];[3;5;1];[3;2;6];[3;3;6];[3;6;6];[6;6;3]]";"[0;0;0;0;0;1;3]";"[1;2;1;2;2;2;0]";"[5465;19754;25674;35731;45179;58683;67460]";[1]
emap078;2018-03-09T12:00:35.287Z;19;2;0;100;-99;-1;"[21;4;1;1;4;1]";1,617541691;MedLoEnt;1;1;4,8;3,8;3945;0,90625;"[1;1;1]";"[[1;1;1]]";[3];[0];[3945];[1]
emap078;2018-03-09T12:00:35.287Z;19;2;0;100;-99;-1;"[1;1;1;1;27;1]";0,98806367;MinEnt;3;3;2,9;-0,1;36063;0,9375;"[5;1;5]";"[[5;5;5];[5;5;1];[5;1;5]]";"[2;1;3]";"[0;2;0]";"[5993;12513;17557]";[1]
emap078;2018-03-09T12:00:35.287Z;19;2;0;100;-99;-1;"[6;5;5;5;5;6]";2,579434003;HiEnt;4;4;6,2;2,2;199835;0,96875;"[2;4;4]";"[[1;2;3];[1;4;5];[2;4;6];[2;4;4]]";"[0;1;2;3]";"[1;0;0;0]";"[37072;43873;53549;65341]";[1]
emap078;2018-03-09T12:00:35.287Z;19;2;0;100;-99;-1;"[1;1;1;4;21;4]";1,617541691;MedLoEnt;6;6;4,8;-1,2;251354;1;"[5;5;5]";"[[4;5;5];[4;5;6];[1;5;5];[2;5;5];[3;5;5];[5;5;5]]";"[2;1;2;2;2;3]";"[0;0;0;0;0;0]";"[21153;28554;37498;48192;53450;62507]";[1]
emap075;2018-03-09T12:00:44.974Z;20;1;0;100;-99;-1;"[1;1;1;4;21;4]";1,617541691;MedLoEnt;4;4;4,8;0,8;1148325;0,045454545;"[6;4;5]";"[[1;2;3];[4;5;6];[5;6;4];[6;4;5]]";"[0;0;0;3]";"[0;3;3;0]";"[264635;280813;296027;306850]";[1]
emap075;2018-03-09T12:00:44.974Z;20;1;0;100;-99;-1;"[1;1;4;4;21;1]";1,617541691;MedLoEnt;5;5;4,8;-0,2;171310;0,090909091;"[6;5;5]";"[[1;2;3];[4;5;6];[4;4;5];[4;6;6];[6;5;5]]";"[0;1;1;0;3]";"[0;1;0;1;0]";"[10341;19499;30035;44690;66745]";[1]
emap075;2018-03-09T12:00:44.974Z;20;1;0;100;-99;-1;"[1;4;1;1;21;4]";1,617541691;MedLoEnt;5;5;4,8;-0,2;159507;0,136363636;"[2;5;5]";"[[1;2;3];[1;4;5];[6;4;4];[5;5;5];[2;5;5]]";"[0;1;0;2;3]";"[1;0;0;0;0]";"[7214;14190;28508;40405;69190]";[1]
emap075;2018-03-09T12:00:44.974Z;20;1;0;100;-99;-1;"[5;1;5;1;15;5]";2,080241239;MedHiEnt;4;4;5,2;1,2;69339;0,181818182;"[5;2;3]";"[[1;2;3];[1;2;4];[1;4;3];[5;2;3]]";"[2;1;1;3]";"[0;0;0;0]";"[6057;10969;22192;30121]";[1]
